Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
45,"AR Diani, GA Sawada, NY Zhang, BM Wyse, ...","The KKAy mouse: a model for the rapid development of glomerular capillary basement membrane thickening",1987,"Journal of Vascular …","karger.com","https://karger.com/jvr/article/24/6/297/335800","https://scholar.google.com/scholar?cites=10116147865343515813&as_sdt=2005&sciodt=2007&hl=en",35,"2023-07-26 15:01:39","","","","",,,,,45,1.25,9,5,36,"… [5, 6] and alloxan diabetic rats [13], and spontaneously diabetic BB rats [7], Chinese hamsters [… alterations following transplantation in diabetic rats. Diabetes 29: 509-515 (1980). 13 Bell. …","","https://scholar.google.com/scholar?q=related:pVwgyeLGY4wJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"H Turker","Effects of UVC Radiation on the Thickness of Glomerular Basement Membrane in Mole Rats",2015,"Asian Journal of Animal and Veterinary Advances","researchgate.net","https://www.researchgate.net/profile/Huseyin-Turker/publication/310450569_Asian_Journal_of_Animal_and_Veterinary_Advances/links/5835d2a308ae56caa96e41f4/Asian-Journal-of-Animal-and-Veterinary-Advances.pdf","",36,"2023-07-26 15:01:39","PDF","","","",,,,,0,0.00,0,1,8,"… rats (Spalax leucodon) kidneys were examined by transmission electron microscope. Thirteen adult mole rats … Ultrastructural morphometry of capillary basement membrane thickness in …","https://www.researchgate.net/profile/Huseyin-Turker/publication/310450569_Asian_Journal_of_Animal_and_Veterinary_Advances/links/5835d2a308ae56caa96e41f4/Asian-Journal-of-Animal-and-Veterinary-Advances.pdf","https://scholar.google.com/scholar?q=related:r1P7oSRLq04J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
30,"WG Robison, NM Laver, JL Jacot, ...","Efficacy of treatment after measurable diabeticlike retinopathy in galactose-fed rats.",1997,"… & visual science","researchgate.net","https://www.researchgate.net/profile/Jorge-Jacot/publication/14066784_Efficacy_of_treatment_after_measurable_diabeticlike_retinopathy_in_galactose-fed_rats/links/0046351d3436068edd000000/Efficacy-of-treatment-after-measurable-diabeticlike-retinopathy-in-galactose-fed-rats.pdf","https://scholar.google.com/scholar?cites=11422492251423539247&as_sdt=2005&sciodt=2007&hl=en",37,"2023-07-26 15:01:39","PDF","","","",,,,,30,1.15,8,4,26,"… In rats on experimental diets and killed after 6, 18, and 24 … GAL rats exhibited statistically significant (P <0.05) increases over CON rats in mean capillary basement membrane thickness, …","https://www.researchgate.net/profile/Jorge-Jacot/publication/14066784_Efficacy_of_treatment_after_measurable_diabeticlike_retinopathy_in_galactose-fed_rats/links/0046351d3436068edd000000/Efficacy-of-treatment-after-measurable-diabeticlike-retinopathy-in-galactose-fed-rats.pdf","https://scholar.google.com/scholar?q=related:L4DABy_YhJ4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
4,"AR Diani, GA Sawada, T Peterson, BM Wyse, ...","Systematic evaluation of microangiopathy in diabetic Chinese hamsters: I. Morphometric analysis of minimal glomerular basement membrane thickness in 11-to 15 …",1986,"Microvascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/0026286286900191","https://scholar.google.com/scholar?cites=10724112570594185017&as_sdt=2005&sciodt=2007&hl=en",38,"2023-07-26 15:01:39","","","","",,,,,4,0.11,1,5,37,"… Minimal glomerular capillary basement membrane thickness … greater glomerular capillary basement membrane thickness in … laminar thickness in experimentally diabetic rats. Exp. Mol. …","","https://scholar.google.com/scholar?q=related:OU-RbZCz05QJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
201,"RN Frank, RJ Keirn, A Kennedy, ...","Galactose-induced retinal capillary basement membrane thickening: prevention by Sorbinil.",1983,"… ophthalmology &visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2159481","https://scholar.google.com/scholar?cites=947074975656557477&as_sdt=2005&sciodt=2007&hl=en",39,"2023-07-26 15:01:39","","","","",,,,,201,5.03,50,4,40,"… Normotensive and spontaneously hypertensive rats fed a 30% galactose diet until 15-21 months of age developed significant (P less than 0.05) retinal capillary basement membrane …","","https://scholar.google.com/scholar?q=related:pburK6yvJA0J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
33,"YIS YANG, RP DANIS, RG PETERSON, ...","Acarbose partially inhibits microvascular retinopathy in the zucker diabetic fatty rat (ZDF/GmiTM-fa)",2000,"Journal of ocular …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/jop.2000.16.471","https://scholar.google.com/scholar?cites=9837916219553667828&as_sdt=2005&sciodt=2007&hl=en",40,"2023-07-26 15:01:39","","10.1089/jop.2000.16.471","","",,,,,33,1.43,8,4,23,"… It is also reported that islets of ZDF rats lack the capacity for FFA (… of increased capillary basement membrane thickness (CBMT) … We compared ZDF rats and lean control Zucker rats with …","https://www.liebertpub.com/doi/pdf/10.1089/jop.2000.16.471","https://scholar.google.com/scholar?q=related:9NqMnK1Mh4gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
41,"S Roy, S Nasser, M Yee, DT Graves, S Roy","A long-term siRNA strategy regulates fibronectin overexpression and improves vascular lesions in retinas of diabetic rats",2011,"Molecular vision","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3235535/","https://scholar.google.com/scholar?cites=438125482684032028&as_sdt=2005&sciodt=2007&hl=en",41,"2023-07-26 15:01:39","HTML","","","",,,,,41,3.42,8,5,12,"… to that of uninjected control rats. Streptozotocin-induced diabetic rats and FN-siRNA intravitreal injection In this study, 32 male Sprague Dawley rats were randomly assigned into four …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3235535/","https://scholar.google.com/scholar?q=related:HKRtIs6IFAYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
69,"ML McCaleb, ML McKean, TC Hohman, N Laver, ...","Intervention with the aldose reductase inhibitor, tolrestat, in renal and retinal lesions of streptozotocin-diabetic rats",1991,"Diabetologia","Springer","https://link.springer.com/article/10.1007/bf00401513","https://scholar.google.com/scholar?cites=59724669034908556&as_sdt=2005&sciodt=2007&hl=en",42,"2023-07-26 15:01:39","","10.1007/bf00401513","","",,,,,69,2.16,14,5,32,"… Effect of intervening tolrestat treatment (months 3-8) on retinal capillary basement membrane thickness in 8-month diabetic rats. *p <0.05 vs diabetic group, n = 6, 12 and 12 for non-…","https://link.springer.com/content/pdf/10.1007/BF00401513.pdf","https://scholar.google.com/scholar?q=related:jEsnIkUv1AAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"A Ellis, M Grant","Lack of Nitric Oxide Results in Increased Glomerular Capillary Basement Membrane Thickness",2009,"Microscopy and Microanalysis","cambridge.org","https://www.cambridge.org/core/journals/microscopy-and-microanalysis/article/lack-of-nitric-oxide-results-in-increased-glomerular-capillary-basement-membrane-thickness/2B5AA2F3827E7303FA523161740C33B5","https://scholar.google.com/scholar?cites=12116653571950899226&as_sdt=2005&sciodt=2007&hl=en",43,"2023-07-26 15:01:39","","","","",,,,,1,0.07,1,2,14,"… Inhibition of inducible NOS (iNOS) results in coronary microvascular remodeling in rats [2] and interstitial fibrosis is exacerbated in kidneys of mice lacking the gene for iNOS [3]. …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2B5AA2F3827E7303FA523161740C33B5/S1431927609093489a.pdf/div-class-title-lack-of-nitric-oxide-results-in-increased-glomerular-capillary-basement-membrane-thickness-div.pdf","https://scholar.google.com/scholar?q=related:GvCZFjoAJ6gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
42,"JJ Steinle, TS Kern, SA Thomas, ...","Increased basement membrane thickness, pericyte ghosts, and loss of retinal thickness and cells in dopamine beta hydroxylase knockout mice",2009,"Experimental eye …","Elsevier","https://www.sciencedirect.com/science/article/pii/S001448350800465X","https://scholar.google.com/scholar?cites=11817890569421625583&as_sdt=2005&sciodt=2007&hl=en",44,"2023-07-26 15:01:39","HTML","","","",,,,,42,3.00,11,4,14,"… Dbh −/− mice also had a significant increase in retinal capillary basement membrane thickness. Since these same characteristics develop in diabetic retinopathy (Barber, 2003, Barber …","https://www.sciencedirect.com/science/article/pii/S001448350800465X","https://scholar.google.com/scholar?q=related:75jQ6NuUAaQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
34,"WG Robison, JL Jacot, JP Glover, ...","Diabetic-like retinopathy: early and late intervention therapies in galactose-fed rats.",1998,"… & visual science","researchgate.net","https://www.researchgate.net/profile/Jorge-Jacot/publication/13559117_Diabetic-like_retinopathy_Early_and_late_intervention_therapies_in_galactose-fed_rats/links/0046351d34360c5ad1000000/Diabetic-like-retinopathy-Early-and-late-intervention-therapies-in-galactose-fed-rats.pdf","https://scholar.google.com/scholar?cites=15287298405899822974&as_sdt=2005&sciodt=2007&hl=en",45,"2023-07-26 15:01:39","PDF","","","",,,,,34,1.36,9,4,25,"… Retinal capillary basement membrane thickness was … RCBM thickness in the GAL rats, no significant intervention effect … studies in diabetic rats,23 diabetic dogs,24 galactosemic rats,15 …","https://www.researchgate.net/profile/Jorge-Jacot/publication/13559117_Diabetic-like_retinopathy_Early_and_late_intervention_therapies_in_galactose-fed_rats/links/0046351d34360c5ad1000000/Diabetic-like-retinopathy-Early-and-late-intervention-therapies-in-galactose-fed-rats.pdf","https://scholar.google.com/scholar?q=related:fucNk-dkJ9QJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
16,"J Li, P Wang, Z Chen, S Yu, H Xu","Fenofibrate ameliorates oxidative stress-induced retinal microvascular dysfunction in diabetic rats",2018,"Current Eye Research","Taylor &Francis","https://www.tandfonline.com/doi/full/10.1080/02713683.2018.1501072","https://scholar.google.com/scholar?cites=13306602530789000265&as_sdt=2005&sciodt=2007&hl=en",46,"2023-07-26 15:01:39","HTML","10.1080/02713683.2018.1501072","","",,,,,16,3.20,3,5,5,"… control rats (Con), (B) STZ-treated diabetic rats(DM), and (C) diabetic rat treated with FA (DM+ FA); Arrowheads denote the segment of the outer capillary basement membrane thickness …","https://www.tandfonline.com/doi/full/10.1080/02713683.2018.1501072","https://scholar.google.com/scholar?q=related:SQT-FoCMqrgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
20,"R Brandt, C Landmesser, L Vogt, B Hehmke, ...","Differential expression of fructosyllysine-specific receptors on monocytes and macrophages and possible pathophysiological significance",1996,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF02658499","https://scholar.google.com/scholar?cites=17836196062807402292&as_sdt=2005&sciodt=2007&hl=en",47,"2023-07-26 15:01:39","","10.1007/BF02658499","","",,,,,20,0.74,4,5,27,"… rats were used to estimate tissue content of glucose-modified proteins and capillary basement membrane thickness … In non-diabetic and diabetic rats no correlation was found between …","","https://scholar.google.com/scholar?q=related:NCfbo9HlhvcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"KR Copeland, RW Yatscoff, AE Mehta, ...","Chronic hyperglycemia in experimental diabetes mellitus of short duration does not contribute to muscle capillary basement membrane thickening",1990,"Cells Tissues …","karger.com","https://karger.com/aan/article-abstract/138/4/285/2962","https://scholar.google.com/scholar?cites=12853480496707034145&as_sdt=2005&sciodt=2007&hl=en",48,"2023-07-26 15:01:39","","","","",,,,,2,0.06,1,4,33,"… on the relationship of nonenzymatic glycation and capillary basement membrane thickness in muscle was studied in streptozotocin-induced diabetic rats early in the course of diabetes …","","https://scholar.google.com/scholar?q=related:IVyiPWm8YLIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
17,"AAF Sima, S Chakrabarti, WJ Tze, J Tai","Pancreatic islet allograft prevents basement membrane thickening in the diabetic rat retina",1988,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF00276852","https://scholar.google.com/scholar?cites=15108639596210356830&as_sdt=2005&sciodt=2007&hl=en",49,"2023-07-26 15:01:39","","10.1007/BF00276852","","",,,,,17,0.49,4,4,35,"… Twenty-nine inbred male Lewis rats of the AC1 (AgB 4/4) strain were used. Twenty-four rats … Effect of pancreatic islet allograft on capillary basement membrane thickness (BMT) in the …","https://link.springer.com/content/pdf/10.1007/BF00276852.pdf","https://scholar.google.com/scholar?q=related:XgKF66mrrNEJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
54,"YP Xi, EG Nette, DW King, M Rosen","Age-related changes in normal human basement membrane",1982,"Mechanisms of ageing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/004763748290015X","https://scholar.google.com/scholar?cites=11895876945370635146&as_sdt=2005&sciodt=2007&hl=en",50,"2023-07-26 15:01:39","","","","",,,,,54,1.32,14,4,41,"… of age-related thickening of glomerular basement membrane in normal rats. Tohoku J. Exp. … , Capillary basement membrane thickness and the pseudodiabetes of myopathy. Am. J. …","","https://scholar.google.com/scholar?q=related:iluTBA6lFqUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
5,"Y Hamada, K Hammon, P Raskin","Correlation between erythrocyte aldose reductase activity and the width of skeletal-muscle capillary basement membrane in insulin-dependent diabetes mellitus",1992,"Journal of diabetes and its …","Elsevier","https://www.sciencedirect.com/science/article/pii/105687279290059T","https://scholar.google.com/scholar?cites=2886051958445995535&as_sdt=2005&sciodt=2007&hl=en",51,"2023-07-26 15:01:39","","","","",,,,,5,0.16,2,3,31,"… There was a significant correlation between the capillary basement membrane thickness … basement membrane in diabetic18 or galactosemic” rats. These observations suggest that the …","","https://scholar.google.com/scholar?q=related:D3Z-GvdQDSgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
71,"DP Hainsworth, ML Katz, DA Sanders, ...","Retinal capillary basement membrane thickening in a porcine model of diabetes mellitus",2002,"Comparative …","ingentaconnect.com","https://www.ingentaconnect.com/content/aalas/cm/2002/00000052/00000006/art00007","https://scholar.google.com/scholar?cites=1441182069526019723&as_sdt=2005&sciodt=2007&hl=en",52,"2023-07-26 15:01:39","","","","",,,,,71,3.38,18,4,21,"… Electron microscopy was used to assess capillary basement membrane thickness in the six pig groups. A region of the retina centered on the optic axis was dissected from each eye. …","https://www.ingentaconnect.com/contentone/aalas/cm/2002/00000052/00000006/art00007?crawler=true&mimetype=application/pdf","https://scholar.google.com/scholar?q=related:i77C3nQbABQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
